Outgroup,outgroup_att,symbolic,b5a,generalized,identification_selfinvestment,contact_quality,contact_friendsz
Upper class people,0.8381372896,1.258091161,0.1016085,-0.541116096,0.0099275486,-0.203280764,-1.408602166
Upper class people,-0.1330775425,-1.668915597,0.15864044,0.403180536,-0.9462795777,1.630756766,2.591397834
Upper class people,-0.1330775425,-1.909781887,-0.12260088,-1.794573621,-1.449692998,-0.445597472,-1.408602166
Upper class people,-0.1330775425,0.162214803,0.1016085,-0.226350552,-0.2609473871,-0.493045791,-0.408602166
Upper class people,-0.7235360521,0.921606115,0.26878594,1.341872516,-0.286402606,0.128813584,-0.408602166
Upper class people,-0.1330775425,-1.909781887,-1.23972938,3.854392217,-0.8216785269,0.581251908,-1.408602166
Upper class people,-0.1330775425,1.117290338,-0.45695575,-1.010462087,-0.8255512737,0.05393905,0.591397834
Upper class people,1.218893612,2.417650949,0.82735019,2.125984051,0.5508008919,-1.195849329,4.591397834
Upper class people,-0.4233244772,0.117625704,0.26878594,1.107199521,-0.6264082147,0.057154356,-1.408602166
Upper class people,-1.104292375,-1.186647335,0.26878594,-1.010462087,0.1712093666,0.11938185,-1.408602166
Upper class people,-0.1330775425,-0.417262424,0.04457656,-1.245135082,-0.5542369134,-0.317720091,0.591397834
Upper class people,-0.8140454397,1.339769211,-0.34681025,-1.794573621,-0.226054009,-0.106356721,-0.408602166
Upper class people,0.5478903548,-1.494165568,-0.06556893,-0.380930998,-1.492524166,0.029445041,-0.408602166
Upper class people,-0.1330775425,0.408948961,-0.28977831,-0.775789092,0.1989643728,-0.465897096,-0.408602166
Upper class people,0.8381372896,-0.137820456,-0.68116513,0.323087987,-2.332392493,1.010980005,-1.408602166
Upper class people,0.8381372896,0.899364937,0.1016085,1.107199521,0.3506161175,-0.859744357,-1.408602166
Upper class people,2.490320019,-1.079716464,0.82735019,3.459534124,0.8013028183,-1.251634518,-1.408602166
Upper class people,2.190108444,2.463901309,-0.06556893,-1.87466617,0.6700509494,-2.432697992,-1.408602166
Upper class people,0.1671340324,-0.280815382,0.26878594,-0.461023547,-0.8227572468,-0.066387805,0.591397834
Upper class people,0.8381372896,1.955841774,0.43596338,1.811218507,0.8260636648,-0.781131472,-1.408602166
Upper class people,-0.4332891173,-1.136871604,0.43596338,0.872526526,-0.0675340348,0.689367488,0.591397834
Upper class people,0.4573809672,-0.590330549,-0.06556893,-0.226350552,-1.539898292,-0.741226274,-0.408602166
Upper class people,-0.1330775425,-1.089985963,-0.45695575,1.107199521,-0.521833082,-0.293289669,-1.408602166
Upper class people,-0.8140454397,-1.616509865,0.26878594,-1.794573621,0.1663008643,0.020486858,-1.408602166
Upper class people,-2.075507207,-1.699304488,-0.62413319,2.2060766,-0.6121669442,0.236181241,-0.408602166
Upper class people,1.809352122,-0.67046481,-0.68116513,-3.992327778,0.7231325278,0.276480581,-0.408602166
Upper class people,-0.5138338649,-0.413737052,0.32581788,-2.029246616,0.4909161746,0.885475304,1.591397834
Upper class people,-0.7235360521,-0.35366571,-0.12260088,0.637853531,-0.0090216199,0.236690268,-0.408602166
Upper class people,-0.4233244772,-0.152411675,-0.68116513,-5.011112307,0.0313881714,-0.408719685,-0.408602166
Upper class people,-0.1330775425,0,-0.28977831,-1.794573621,-0.5597459683,-0.520461269,-1.408602166
Upper class people,0.5379257148,1.019350955,-0.73819707,4.008972664,1.270742816,-0.316663959,0.591397834
Upper class people,-2.075507207,-1.444508332,0.43596338,-1.794573621,0.7177034584,0.289134705,1.591397834
Upper class people,-1.104292375,-0.575510968,-0.12260088,-1.794573621,-0.5604653068,0.250734587,1.591397834
Upper class people,-2.075507207,-1.796928605,0.43596338,2.67542259,-0.2557777145,0.653698997,0.591397834
Upper class people,2.109563697,1.129630389,-0.28977831,5.577195732,0.9879843747,-2.440719636,-0.408602166
Upper class people,-0.1330775425,0.207392915,-0.90537451,-0.775789092,-0.4486766827,0.907756685,0.591397834
Upper class people,1.218893612,1.53353821,0.82735019,2.440749595,0.0632586662,-1.291225897,-1.408602166
Upper class people,-0.8746609073,-1.728596538,0.26878594,-1.794573621,-0.794418105,1.832660111,0.591397834
Upper class people,-1.104292375,-1.969523127,0.66017275,-4.381581219,-0.2200456166,1.063319104,0.591397834
Upper class people,0.5478903548,2.054320988,0.82735019,0.242995438,1.16751806,-1.586870072,0.591397834
Upper class people,-0.1330775425,0.275285236,-0.45695575,4.478318654,1.398676087,-0.449836974,-0.408602166
Upper class people,1.208928972,1.934659845,0.26878594,-2.189431714,-0.4693247898,-0.087273154,-0.408602166
Upper class people,-0.4233244772,-0.129809015,0.26878594,-4.931019758,0.1986439775,-0.948221623,0.591397834
Upper class people,0.5478903548,-0.786209315,-0.90537451,-0.461023547,-0.7729953444,0.431510537,0.591397834
Upper class people,-1.785260272,-0.99241068,0.82735019,-1.794573621,0.1458031449,1.289946009,1.591397834
Upper class people,-0.1330775425,0.311394702,0.26878594,-1.794573621,-0.5479544701,-0.253675788,1.591397834
Upper class people,-0.7235360521,-0.482615051,0.32581788,0.792433977,1.383444579,1.94751804,0.591397834
Upper class people,-0.1330775425,1.152140779,0.43596338,0.477668433,0.0907071231,-0.344463217,-0.408602166
Upper class people,0.8381372896,-0.730517556,-0.84834256,2.125984051,-1.135300241,-0.089604167,-1.408602166
Upper class people,-0.8040807997,-1.500201566,0.49299532,-3.442889239,0.8930025583,0.129100359,-0.408602166
Upper class people,-1.114257015,-0.129096701,0.26878594,-1.794573621,0.5059051289,1.468914864,1.591397834
Upper class people,0.8381372896,1.321087924,-1.07255194,1.341872516,0.0421377945,-0.45658952,-0.408602166
Upper class people,-0.1330775425,-1.860006157,0.43596338,-1.794573621,-0.4648894828,-0.668613982,-1.408602166
Upper class people,1.809352122,2.72908161,-0.06556893,2.125984051,0.7792222401,1.228066276,-0.408602166
Upper class people,1.519105187,1.181859244,-0.68116513,1.811218507,-0.3643577778,-0.489516815,-1.408602166
Upper class people,1.218893612,2.185317603,0.82735019,1.576545511,0.353990183,-2.017978268,-1.408602166
Upper class people,0.1671340324,1.132083513,0.04457656,0.323087987,-0.1499866388,0.513111414,0.591397834
Upper class people,-0.1330775425,1.021460723,0.26878594,-0.775789092,-1.499401787,1.281180892,0.591397834
Upper class people,-0.1330775425,-0.769244982,0.43596338,-0.930369538,0.5618987245,-0.417351618,0.591397834
Upper class people,0.8381372896,-0.298622167,-1.01552,-1.87466617,1.026992449,-0.17677939,1.591397834
Upper class people,-0.1430421825,-1.135799357,-0.06556893,0.557760982,0.9781176054,-0.14732798,-1.408602166
Upper class people,-0.1330775425,-0.512216266,0.43596338,-1.010462087,-0.0252791898,0.432087481,-1.408602166
Upper class people,0.8381372896,2.598824046,0.49299532,3.694207119,0.8314474847,-0.297046163,-1.408602166
Upper class people,2.200073084,2.067839959,0.43596338,3.459534124,0.6315162296,-1.084874759,0.591397834
Upper class people,-2.075507207,-1.227731133,0.26878594,2.2060766,0.6447032432,0.700735329,1.591397834
Upper class people,0.8381372896,-1.202457187,-0.73819707,4.008972664,-0.5096004879,-1.485477931,-0.408602166
Upper class people,-0.1330775425,-0.530332856,0.43596338,-0.461023547,-0.0372401962,0.694083495,2.591397834
Upper class people,0.9286466773,-0.802014067,-0.84834256,-3.128123695,-0.5919652461,0.508328662,-1.408602166
Upper class people,1.809352122,0.984900817,0.43596338,0.792433977,0.1763404201,-1.221644477,-1.408602166
Upper class people,-0.5138338649,0.108913701,-0.06556893,-2.8934507,-0.4241496389,1.450057919,-0.408602166
Upper class people,-2.075507207,-1.811302674,0.26878594,-1.794573621,-0.2854753945,1.841978217,1.591397834
Upper class people,-1.414468589,1.000393071,-0.28977831,-3.128123695,0.2149482388,0.31944585,2.591397834
Upper class people,-0.1330775425,-1.949276502,-1.40690682,-1.794573621,-0.544938218,-0.446547379,-0.408602166
Upper class people,-1.104292375,-2.059109079,0.1016085,-1.010462087,-2.113626393,1.238455909,-1.408602166
Upper class people,1.138348864,1.939559664,-0.84834256,1.341872516,0.4200633671,-1.012353807,1.591397834
Upper class people,-0.1330775425,2.381434037,0.82735019,4.478318654,1.710612815,-0.354145098,0.591397834
Upper class people,0.8381372896,-0.430781395,0.26878594,1.18729207,0.749067873,0.091560138,-1.408602166
Upper class people,-0.1330775425,0.744168732,0.82735019,-1.010462087,-0.8560753075,-0.09173042,-0.408602166
Upper class people,0.5478903548,-1.640502928,0.49299532,-0.461023547,0.2372568813,-0.894566118,-1.408602166
Upper class people,-0.1330775425,0.701042467,-0.84834256,-0.541116096,0.4544928032,-0.220305531,-0.408602166
Upper class people,-0.4233244772,-1.139417516,0.43596338,-1.794573621,1.138625493,1.08360211,-0.408602166
Upper class people,-0.1330775425,-1.518655906,-0.12260088,3.539626673,0.2581243043,-0.095772349,-1.408602166
Upper class people,1.218893612,1.396843904,0.26878594,2.910095585,0.5596773884,-2.066029002,-0.408602166
Upper class people,-2.075507207,-1.811302674,0.43596338,-2.578685155,-0.7658547014,1.319972368,1.591397834
Upper class people,-0.8040807997,-1.307375972,0.26878594,-2.34401216,0.6978087773,-0.164247249,-1.408602166
Upper class people,-0.1330775425,1.523990343,0.43596338,2.755515139,0.9905909654,0.251555676,3.591397834
Upper class people,-1.104292375,1.504828335,-0.06556893,2.910095585,1.439447546,0.281574728,-0.408602166
Upper class people,-1.104292375,-1.307375972,-0.06556893,-1.794573621,-0.3812840546,0.775462428,-0.408602166
Upper class people,-0.1330775425,2.314574117,-0.28977831,3.694207119,0.0149931447,-0.449602615,-0.408602166
Upper class people,-0.1330775425,0.408948961,-0.06556893,-2.34401216,0.1021125906,0.979972515,1.591397834
Upper class people,-0.4233244772,-0.152411675,-0.06556893,-4.461673768,1.662674559,0.076697379,0.591397834
Upper class people,1.428595799,1.227717203,0.26878594,3.459534124,0.3366432691,-1.080934879,-1.408602166
Upper class people,-3.046722039,-2.009333348,0.43596338,-1.794573621,-0.5380758136,2.021349194,-0.408602166
Upper class people,-0.1330775425,-0.377468728,-0.28977831,0.872526526,-0.3965326921,-1.07788464,-1.408602166
Upper class people,-0.1330775425,-2.059109079,0.82735019,4.873176747,1.432702018,1.660983624,1.591397834
Upper class people,-0.4332891173,0.213455319,0.26878594,-2.34401216,-0.001373681,0.344151931,-0.408602166
Upper class people,-1.485048697,-0.415552263,0.66017275,1.107199521,0.6846711949,1.359834311,3.591397834
Upper class people,-0.8140454397,-1.155028075,0.66017275,-3.442889239,0.1715638981,-0.227535518,-1.408602166
Upper class people,-1.104292375,-1.47610316,0.26878594,-1.794573621,1.467661639,0.421275395,-0.408602166
Upper class people,-0.4332891173,-0.769244982,0.82735019,-3.128123695,0.6212763487,0.081643457,-1.408602166
Upper class people,0.5478903548,-0.561991996,-0.06556893,1.65663806,0.7202179361,0.52610827,-0.408602166
Upper class people,-0.1330775425,-0.26440986,-0.84834256,-1.794573621,-1.219171381,0.238727334,0.591397834
Upper class people,-0.4233244772,-0.925321958,-0.12260088,0.088414992,-0.5200891082,0.400627328,1.591397834
Upper class people,2.780566954,2.877007001,0.1016085,4.478318654,-0.5857126866,-1.244843197,-0.408602166
Upper class people,0.1571693923,-0.363961322,0.32581788,-3.992327778,0.10630372,0.300523345,0.591397834
Upper class people,-2.075507207,-1.236423066,0.26878594,-1.794573621,0.3874562926,1.279167539,-1.408602166
Upper class people,1.128384224,1.339769211,-1.01552,-0.541116096,-1.061445033,-1.216677536,0.591397834
Upper class people,0.1571693923,1.897651391,-0.06556893,2.990188134,0.1760997224,-0.561897317,-1.408602166
Upper class people,-0.1330775425,-0.001311242,-1.07255194,-1.794573621,-0.7597802581,-0.218830351,1.591397834
Upper class people,-1.104292375,1.000393071,-0.06556893,-0.226350552,1.323676276,1.206578707,1.591397834
Upper class people,-2.075507207,-1.167902235,0.43596338,0.323087987,1.084784215,0.30055461,0.591397834
Upper class people,1.218893612,0.151036655,0.1016085,2.2060766,-0.3713065962,-0.328459807,-0.408602166
Upper class people,1.138348864,1.512988404,-1.23972938,-2.109339165,-2.303453979,-1.505063429,-0.408602166
Upper class people,-0.1330775425,-1.812474056,0.82735019,-1.794573621,-0.9607199624,1.504969482,-0.408602166
Upper class people,1.128384224,0.402480732,0.82735019,-2.34401216,-0.2270704664,1.169473998,-0.408602166
Upper class people,0.5478903548,2.294128252,0.26878594,2.910095585,0.1071746451,-0.557301321,-1.408602166
Upper class people,0.1671340324,-1.037320143,0.66017275,-1.245135082,-0.8145829799,0.175111216,-0.408602166
Upper class people,-0.003920102949,1.241628574,0.26878594,0.477668433,0.6532301244,-0.971016585,-0.408602166
Upper class people,-0.4233244772,-1.646751267,0.82735019,0.323087987,0.4981491281,0.694764301,-0.408602166
Upper class people,-0.1330775425,-0.862479694,0.66017275,-0.226350552,-1.086106856,1.166598125,2.591397834
Upper class people,-0.1330775425,-0.319029022,0.1016085,-2.34401216,-0.2023776376,1.34303215,0.591397834
Upper class people,-0.1330775425,-0.780592385,0.15864044,-1.010462087,0.2869855203,1.683581011,0.591397834
Upper class people,-0.1330775425,0.895062011,0.43596338,4.478318654,1.52386109,-0.607991937,-0.408602166
Upper class people,0.8381372896,1.586041313,0.43596338,1.341872516,0.5685091561,0.119309961,-1.408602166
Upper class people,-0.1330775425,-1.837915047,-1.01552,0.403180536,-2.127091551,1.350159758,-1.408602166
Upper class people,1.809352122,0.472243663,-0.34681025,4.478318654,0.5077478611,-0.959943762,-0.408602166
Upper class people,0.5478903548,-0.462440535,0.43596338,-1.559900626,-0.4769556859,0.660903285,-0.408602166
Upper class people,-0.1330775425,0.007455091,0.15864044,-1.794573621,-0.1304533424,-0.439309868,-1.408602166
Upper class people,-0.4133598372,-1.398196981,0.26878594,-1.010462087,0.0120617239,0.246818671,0.591397834
Upper class people,2.099599056,2.731382363,-0.23274637,3.459534124,-1.533486854,-2.920354752,-0.408602166
Upper class people,-1.394539309,-1.202457187,0.32581788,-0.226350552,0.5977972287,-0.821555465,-1.408602166
Upper class people,-0.8040807997,-1.139417516,0.26878594,-1.794573621,-1.643152125,1.494353024,1.591397834
Upper class people,-1.104292375,-0.572193107,0.1016085,6.126634271,1.460168987,0.852198226,1.591397834
Upper class people,-2.075507207,-1.095790379,0.66017275,-2.34401216,-1.310683644,1.417362858,3.591397834
Upper class people,-0.1330775425,-0.93884093,0.26878594,-0.226350552,-1.038569848,-1.114999773,-1.408602166
Upper class people,0.1571693923,1.172944589,0.32581788,4.243645659,1.596099953,-1.223273522,-0.408602166
Upper class people,-0.4332891173,-1.307375972,-1.23972938,8.324388428,0.7167284063,1.549474948,-1.408602166
Upper class people,0.8381372896,1.227717203,0.26878594,1.341872516,0.6336026834,-1.300259124,-0.408602166
Upper class people,-0.1330775425,-1.909781887,-1.01552,-1.794573621,-1.809192699,-0.225880059,-0.408602166
Upper class people,-0.1330775425,-0.723765912,0.26878594,-1.010462087,-0.620274437,-0.21428622,4.591397834
Upper class people,1.809352122,1.196387667,-0.12260088,1.341872516,0.1288677215,-2.09439941,-1.408602166
Upper class people,-0.4332891173,0.192464363,0.66017275,-1.794573621,0.8158412419,0.411382289,0.591397834
Upper class people,-1.485048697,-1.32942984,0.43596338,-1.794573621,0.4174719978,2.166997346,1.591397834
Upper class people,0.1571693923,-0.688269932,-0.84834256,6.75616536,1.247650426,0.312012116,-0.408602166
Upper class people,-0.1330775425,0.748160259,-0.06556893,3.459534124,-0.8145246407,-0.112324433,-1.408602166
Upper class people,-1.404503949,-1.30039657,0.1016085,-1.794573621,-0.3022487406,1.31071294,2.591397834
Upper class people,2.780566954,2.595915683,0.32581788,4.478318654,0.4289015702,-1.710983577,-0.408602166
Upper class people,-0.1330775425,-1.014879819,-0.68116513,-1.794573621,-0.7377077355,0.014684098,1.591397834
Upper class people,2.490320019,2.517202411,-0.23274637,-6.974193469,-0.7804322942,-0.382429339,-0.408602166
Upper class people,-0.7335006921,-1.100255462,0.26878594,-2.34401216,0.2202079256,0.871518628,-0.408602166
Upper class people,0.4573809672,-1.579538595,0.49299532,-3.282704141,-0.6905745244,-2.387455121,-0.408602166
Upper class people,-0.1330775425,-1.133227678,0.43596338,-1.794573621,1.390844026,1.146882252,-1.408602166
Upper class people,-0.1330775425,-1.289724168,-1.23972938,-2.424104709,-0.551893422,-1.117896909,-1.408602166
Upper class people,-2.075507207,-1.903719087,-0.84834256,-1.794573621,-0.2633829276,1.124131175,-1.408602166
Upper class people,-1.104292375,-1.903719087,0.1016085,4.323738208,0.9986802971,0.439154134,-0.408602166
Upper class people,-0.5138338649,0.260694017,-0.06556893,0.557760982,0.4611707308,-1.307468817,0.591397834
Upper class people,-0.1330775425,-0.786209315,-0.90537451,-1.010462087,-1.370997727,-0.633151313,-1.408602166
Upper class people,1.519105187,1.659573243,-0.06556893,-1.559900626,-0.0525144087,-1.250792335,-1.408602166
Upper class people,-1.694750884,-0.157671114,-0.68116513,0.637853531,-0.4771967238,-0.265121576,0.591397834
Upper class people,-0.5844139725,-1.415241324,-0.28977831,-3.36279669,0.0895367596,-0.400419853,1.591397834
Upper class people,0.4474163271,-0.089116973,0.04457656,3.539626673,-0.878978157,0.560809768,0.591397834
Upper class people,0.1671340324,-0.314185591,0.26878594,-1.794573621,-0.6409354701,-0.156001394,1.591397834
Upper class people,0.24767878,-0.862479694,0.04457656,-0.695696543,0.7397457531,0.433475548,-0.408602166
Upper class people,-2.756475104,1.70343775,0.32581788,-6.109989386,0.8686715978,1.506686707,1.591397834
Upper class people,-0.1231129024,0.604286292,0.15864044,-0.541116096,-2.054199474,0.534500638,-0.408602166
Upper class people,-0.5138338649,-0.965599822,-0.90537451,-1.325227631,1.233884053,0.920500435,-1.408602166
